lad_name,construction,manufacture_advanced,manufacture_agrochemical,manufacture_automotive,manufacture_chemical_pharma,manufacture_construction,manufacture_electrical,manufacture_food,manufacture_food_2,manufacture_footwear_leather,manufacture_furniture,manufacture_light_misc,manufacture_machinery,manufacture_metallurgy,manufacture_metallurgy_misc,manufacture_metallurgy_tools,manufacture_optics,manufacture_paper,manufacture_plastic,manufacture_rubber,manufacture_shipbuilding,manufacture_textiles,manufacturing_aerospace,manufacturing_misc,mining_mining,mining_oil_gas,primary_farming,primary_fishing,primary_forestry,primary_livestock,services_agriculture_rural,services_automotive,services_business_support,services_cleaning_facilities,services_computing,services_consumer_retail,services_creative,services_creative_content,services_cultural,services_education,services_energy,services_finance_insurance,services_finance_real_state,services_freight_transport,services_head_offices,services_health,services_human_resources,services_kibs,services_leisure,services_professional_public,services_publishing,services_r_and_d,services_real_estate,services_repair_transport,services_residential_social_work,services_retail_misc,services_technical_engineering,services_telecommunications,services_transport_storage,services_travelling_tourism,services_urban_transport,services_waste_recycling,wholesale_repair_machinery,wholesale_retail_misc
Coleraine,10.335917312661499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751937984496124,0.0,1.2919896640826873,0.0,0.0,0.0,0.0,0.2583979328165375,0.0,0.0,0.0,0.0,0.0,0.0,0.2583979328165375,0.0,0.7751937984496124,0.0,0.0,27.131782945736433,4.1343669250646,4.909560723514212,0.7751937984496124,0.2583979328165375,1.2919896640826873,10.594315245478036,1.8087855297157622,0.0,0.0,0.7751937984496124,0.2583979328165375,1.03359173126615,1.2919896640826873,0.0,3.359173126614987,3.6175710594315245,0.516795865633075,1.2919896640826873,1.03359173126615,0.516795865633075,0.0,0.0,3.6175710594315245,0.0,2.0671834625323,8.527131782945736,1.550387596899225,0.0,0.0,0.2583979328165375,1.550387596899225,0.2583979328165375,1.03359173126615,2.842377260981912
Conwy,9.92822966507177,0.0,0.0,0.11961722488038277,0.11961722488038277,0.0,0.0,0.0,0.0,0.0,0.4784688995215311,0.0,1.076555023923445,0.0,0.0,0.11961722488038277,0.0,0.11961722488038277,0.23923444976076555,0.0,0.0,0.23923444976076555,0.0,0.11961722488038277,0.0,0.0,0.3588516746411483,0.23923444976076555,0.3588516746411483,15.550239234449762,2.9904306220095696,4.30622009569378,3.2296650717703352,0.5980861244019139,2.272727272727273,9.688995215311005,3.827751196172249,0.3588516746411483,0.3588516746411483,1.076555023923445,0.23923444976076555,1.1961722488038278,0.5980861244019139,0.0,1.555023923444976,4.186602870813397,0.23923444976076555,3.588516746411483,4.784688995215311,0.9569377990430622,0.23923444976076555,0.11961722488038277,2.15311004784689,0.11961722488038277,3.2296650717703352,8.851674641148326,2.9904306220095696,0.11961722488038277,0.23923444976076555,0.3588516746411483,1.7942583732057416,0.23923444976076555,1.555023923444976,2.8708133971291865
Cookstown,14.352941176470587,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,1.411764705882353,0.0,2.3529411764705883,0.0,0.0,0.0,0.0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.0,1.1764705882352942,0.2352941176470588,0.0,40.705882352941174,1.647058823529412,4.705882352941177,0.2352941176470588,0.0,0.7058823529411765,5.411764705882352,0.9411764705882352,0.0,0.0,0.2352941176470588,0.7058823529411765,0.4705882352941176,0.9411764705882352,0.0,0.9411764705882352,1.647058823529412,0.0,0.4705882352941176,0.2352941176470588,0.4705882352941176,0.0,0.0,4.0,0.0,1.647058823529412,6.11764705882353,0.9411764705882352,0.0,0.2352941176470588,0.0,2.823529411764706,0.0,1.411764705882353,1.647058823529412
Copeland,9.236947791164658,0.2008032128514056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008032128514056,0.0,1.8072289156626504,0.0,0.0,0.2008032128514056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008032128514056,0.0,0.0,7.228915662650602,0.4016064257028112,0.2008032128514056,10.843373493975903,2.0080321285140563,2.610441767068273,7.028112449799197,0.6024096385542169,2.0080321285140563,5.622489959839357,5.421686746987952,0.0,0.2008032128514056,1.8072289156626504,0.2008032128514056,0.2008032128514056,0.2008032128514056,0.0,1.0040160642570282,3.2128514056224895,0.2008032128514056,4.618473895582329,2.0080321285140563,0.6024096385542169,0.0,0.2008032128514056,1.2048192771084338,0.0,1.8072289156626504,8.23293172690763,14.859437751004014,0.0,0.0,0.0,2.0080321285140563,0.0,0.8032128514056224,0.8032128514056224
Corby,9.510086455331413,0.5763688760806917,0.0,0.5763688760806917,0.5763688760806917,0.0,0.0,0.0,0.2881844380403458,0.0,0.8645533141210375,0.0,2.5936599423631126,0.0,0.0,0.2881844380403458,0.0,1.1527377521613833,0.8645533141210375,0.2881844380403458,0.0,0.0,0.0,0.2881844380403458,0.0,0.0,0.2881844380403458,0.0,0.0,0.2881844380403458,1.729106628242075,6.628242074927954,3.7463976945244957,0.5763688760806917,3.7463976945244957,7.204610951008646,4.034582132564841,0.2881844380403458,0.0,0.8645533141210375,0.0,0.5763688760806917,1.440922190201729,0.0,1.440922190201729,5.763688760806916,1.440922190201729,5.475504322766571,0.2881844380403458,0.8645533141210375,0.5763688760806917,0.0,2.0172910662824206,0.0,2.881844380403458,5.763688760806916,2.881844380403458,0.0,0.5763688760806917,0.0,12.968299711815561,0.2881844380403458,3.7463976945244957,3.7463976945244957
Cornwall,11.454226894437145,0.17520805957074026,0.0,0.08760402978537013,0.08760402978537013,0.08760402978537013,0.043802014892685065,0.19710906701708278,0.1314060446780552,0.043802014892685065,0.613228208497591,0.0,0.9636443276390714,0.021901007446342532,0.0,0.043802014892685065,0.0657030223390276,0.39421813403416556,0.2190100744634253,0.10950503723171265,0.2628120893561104,0.2628120893561104,0.1314060446780552,0.5037231712658783,0.10950503723171265,0.0,7.687253613666228,1.5549715286903198,0.15330705212439774,9.461235216819974,2.628120893561104,3.613666228646518,2.847130968024529,0.7227332457293035,1.9929916776171703,9.35173017958826,3.9640823477879983,0.39421813403416556,0.15330705212439774,1.3578624616732369,0.4818221638195357,0.8103372755146736,1.2045554095488393,0.17520805957074026,1.0512483574244416,4.621112571178275,0.3066141042487955,3.0661410424879545,3.0223390275952693,1.2483574244415243,0.45992115637319314,0.1314060446780552,3.1975470871660097,0.021901007446342532,2.102496714848883,7.2930354796320636,2.014892685063513,0.15330705212439774,0.4818221638195357,0.24091108190976784,1.445466491458607,0.28471309680245294,1.445466491458607,2.847130968024529
Cotswold,8.673026886383347,0.17346053772766695,0.0,0.0,0.08673026886383348,0.08673026886383348,0.0,0.08673026886383348,0.0,0.0,1.1274934952298352,0.0,0.8673026886383347,0.0,0.0,0.0,0.0,0.3469210754553339,0.17346053772766695,0.0,0.0,0.26019080659150046,0.08673026886383348,0.26019080659150046,0.08673026886383348,0.0,6.331309627059845,0.0,1.0407632263660018,5.724197745013009,4.24978317432784,2.7753686036426712,3.3824804856895057,0.6071118820468344,4.856895056374675,7.545533391153512,5.724197745013009,0.6071118820468344,0.0,1.5611448395490026,0.26019080659150046,1.1274934952298352,1.7346053772766694,0.0,0.9540329575021683,4.770164787510842,0.7805724197745013,10.407632263660018,1.2142237640936688,1.647875108412836,0.6071118820468344,0.08673026886383348,3.902862098872507,0.0,1.3876843018213356,5.030355594102342,2.7753686036426712,0.26019080659150046,0.3469210754553339,0.5203816131830009,1.2142237640936688,0.17346053772766695,0.9540329575021683,3.1222896790980053
County Durham,11.83752417794971,0.23210831721470018,0.0,0.15473887814313345,0.23210831721470018,0.07736943907156672,0.15473887814313345,0.11605415860735009,0.07736943907156672,0.0,0.851063829787234,0.0,1.8955512572533848,0.0,0.0,0.19342359767891684,0.03868471953578336,0.3868471953578337,0.3868471953578337,0.23210831721470018,0.03868471953578336,0.15473887814313345,0.07736943907156672,0.3868471953578337,0.15473887814313345,0.03868471953578336,4.912959381044487,0.07736943907156672,0.19342359767891684,5.299806576402321,2.746615087040619,4.796905222437138,3.172147001934236,0.6963249516441006,2.591876208897485,7.891682785299807,3.210831721470019,0.15473887814313345,0.07736943907156672,1.7408123791102514,0.19342359767891684,0.9284332688588007,1.1992263056092844,0.0,1.3926499032882012,4.874274661508704,0.425531914893617,4.526112185686654,0.6576402321083172,1.1218568665377175,0.23210831721470018,0.27079303675048355,2.2050290135396517,0.03868471953578336,2.1663442940038684,10.251450676982591,3.9071566731141196,0.27079303675048355,0.3094777562862669,0.07736943907156672,3.829787234042553,0.5029013539651838,2.2050290135396517,3.133462282398453
Coventry,8.668197474167624,0.3444316877152698,0.0,0.4592422502870264,0.1148105625717566,0.0574052812858783,0.2296211251435132,0.0574052812858783,0.0,0.0,0.4018369690011481,0.0,2.5832376578645238,0.0,0.0,0.3444316877152698,0.0,0.5166475315729048,0.4018369690011481,0.2296211251435132,0.0,0.4592422502870264,0.0,0.4018369690011481,0.0,0.0,0.2296211251435132,0.0574052812858783,0.0574052812858783,0.1722158438576349,0.975889781859931,4.247990815154994,4.42020665901263,0.5740528128587831,8.323765786452354,7.405281285878301,3.8461538461538463,0.28702640642939153,0.0574052812858783,1.7795637198622274,0.0574052812858783,1.320321469575201,1.5499425947187142,0.0,1.320321469575201,7.060849598163031,0.8610792192881744,6.3145809414466125,0.1722158438576349,0.8610792192881744,0.5166475315729048,0.5166475315729048,2.4684270952927667,0.0574052812858783,2.5832376578645238,7.921928817451206,5.912743972445465,0.4592422502870264,0.3444316877152698,0.1722158438576349,4.42020665901263,0.1722158438576349,3.1572904707233063,4.075774971297359
Craigavon,13.104838709677418,0.0,0.0,0.0,0.4032258064516129,0.20161290322580644,0.0,0.4032258064516129,0.0,0.0,0.8064516129032258,0.0,1.8145161290322582,0.0,0.0,0.20161290322580644,0.0,0.20161290322580644,0.6048387096774194,0.0,0.0,0.4032258064516129,0.20161290322580644,0.0,0.0,0.0,1.6129032258064515,0.4032258064516129,0.0,15.524193548387096,3.225806451612903,4.637096774193548,0.8064516129032258,0.6048387096774194,1.6129032258064515,10.080645161290322,2.0161290322580645,0.0,0.0,0.4032258064516129,0.0,1.411290322580645,1.2096774193548387,0.0,3.024193548387097,3.024193548387097,0.20161290322580644,1.411290322580645,0.4032258064516129,1.411290322580645,0.0,0.20161290322580644,3.8306451612903225,0.0,3.024193548387097,10.080645161290322,1.0080645161290323,0.0,0.20161290322580644,0.20161290322580644,3.024193548387097,0.6048387096774194,2.217741935483871,4.233870967741935
Craven,10.21671826625387,0.15479876160990713,0.0,0.0,0.30959752321981426,0.0,0.0,0.15479876160990713,0.0,0.0,0.9287925696594427,0.0,0.9287925696594427,0.0,0.0,0.15479876160990713,0.0,0.6191950464396285,0.15479876160990713,0.0,0.0,0.0,0.0,0.30959752321981426,0.0,0.0,10.061919504643962,0.0,0.46439628482972134,12.848297213622292,2.941176470588235,2.786377708978328,2.476780185758514,0.46439628482972134,2.941176470588235,8.359133126934983,3.4055727554179565,0.15479876160990713,0.15479876160990713,1.238390092879257,0.15479876160990713,0.9287925696594427,0.6191950464396285,0.0,1.238390092879257,4.179566563467492,0.46439628482972134,4.643962848297214,1.7027863777089782,1.238390092879257,0.46439628482972134,0.15479876160990713,4.179566563467492,0.0,1.5479876160990713,6.656346749226007,2.1671826625387,0.15479876160990713,0.15479876160990713,0.30959752321981426,2.321981424148607,0.0,1.08359133126935,3.4055727554179565
Crawley,11.015490533562824,0.34423407917383825,0.0,0.0,0.34423407917383825,0.0,0.17211703958691912,0.0,0.0,0.0,0.0,0.0,1.376936316695353,0.0,0.0,0.0,0.0,0.5163511187607573,0.0,0.0,0.0,0.0,0.34423407917383825,0.34423407917383825,0.0,0.0,0.0,0.0,0.0,0.0,1.376936316695353,3.7865748709122204,5.163511187607573,1.8932874354561102,9.122203098106713,6.024096385542169,3.7865748709122204,0.0,0.0,2.0654044750430294,0.5163511187607573,1.376936316695353,2.2375215146299485,0.0,0.8605851979345954,7.228915662650602,1.8932874354561102,8.261617900172118,0.17211703958691912,1.376936316695353,0.6884681583476765,0.17211703958691912,1.8932874354561102,0.17211703958691912,1.549053356282272,5.335628227194492,3.4423407917383817,0.6884681583476765,1.8932874354561102,1.0327022375215147,2.0654044750430294,0.17211703958691912,4.3029259896729775,4.991394148020654
Croydon,12.270418132082844,0.23446658851113714,0.0,0.0,0.11723329425556857,0.0,0.07815552950371239,0.039077764751856196,0.07815552950371239,0.039077764751856196,0.31262211801484957,0.0,0.6643220007815553,0.0,0.0,0.039077764751856196,0.0,0.6252442360296991,0.039077764751856196,0.039077764751856196,0.0,0.19538882375928096,0.039077764751856196,0.23446658851113714,0.039077764751856196,0.0,0.039077764751856196,0.07815552950371239,0.039077764751856196,0.0,0.8987885892926925,2.852676826885502,4.337631887456038,1.3677217663149668,10.941774130519734,7.346619773348964,5.627198124267292,0.8597108245408362,0.0,1.9148104728409536,0.0,1.3286440015631107,2.032043767096522,0.0,1.2895662368112544,8.245408362641657,1.211410707307542,8.636186010160218,0.31262211801484957,0.9378663540445485,0.4689331770222743,0.11723329425556857,2.5009769441187966,0.07815552950371239,3.399765533411489,6.017975771785854,3.399765533411489,0.3516998827667058,0.31262211801484957,0.4298554122704181,1.1723329425556859,0.31262211801484957,1.4849550605705353,4.572098475967175
Dacorum,12.10855949895616,0.20876826722338201,0.0,0.0,0.20876826722338201,0.0,0.13917884481558804,0.0,0.06958942240779402,0.0,0.4871259568545582,0.0,0.8350730688935281,0.0,0.0,0.0,0.06958942240779402,0.6958942240779402,0.13917884481558804,0.0,0.0,0.13917884481558804,0.06958942240779402,0.4871259568545582,0.0,0.0,0.8350730688935281,0.0,0.13917884481558804,0.6958942240779402,1.7397355601948505,3.0619345859429368,3.8274182324286707,0.8350730688935281,10.57759220598469,5.080027835768963,6.332637439109255,1.9485038274182327,0.0,1.9485038274182327,0.06958942240779402,0.9046624913013221,1.6005567153792624,0.0,1.1830201809324983,6.263048016701461,1.9485038274182327,11.6214335421016,0.20876826722338201,1.1134307585247043,0.8350730688935281,0.13917884481558804,3.2011134307585247,0.0,1.6005567153792624,4.244954766875435,3.2707028531663185,0.5567153792623522,0.3479471120389701,0.2783576896311761,1.9485038274182327,0.2783576896311761,1.7397355601948505,3.966597077244259
Darlington,10.824742268041238,0.0,0.0,0.1718213058419244,0.0,0.0,0.0,0.1718213058419244,0.0,0.0,0.5154639175257731,0.0,1.0309278350515463,0.0,0.0,0.0,0.0,0.3436426116838488,0.1718213058419244,0.0,0.1718213058419244,0.1718213058419244,0.1718213058419244,0.1718213058419244,0.0,0.0,2.7491408934707904,0.0,0.0,2.9209621993127146,1.8900343642611683,5.498281786941581,3.264604810996564,0.859106529209622,4.29553264604811,9.106529209621993,4.29553264604811,0.1718213058419244,0.0,2.2336769759450172,0.0,1.202749140893471,2.0618556701030926,0.0,1.0309278350515463,6.701030927835052,0.859106529209622,5.841924398625429,0.5154639175257731,0.859106529209622,0.1718213058419244,0.0,2.405498281786942,0.1718213058419244,2.7491408934707904,10.137457044673539,5.498281786941581,0.3436426116838488,0.3436426116838488,0.1718213058419244,2.5773195876288657,0.5154639175257731,1.718213058419244,2.9209621993127146
Dartford,17.47159090909091,0.14204545454545456,0.0,0.14204545454545456,0.2840909090909091,0.14204545454545456,0.2840909090909091,0.0,0.0,0.0,0.14204545454545456,0.0,1.8465909090909092,0.0,0.0,0.14204545454545456,0.0,0.7102272727272727,0.14204545454545456,0.0,0.0,0.14204545454545456,0.0,0.4261363636363636,0.0,0.0,0.5681818181818182,0.0,0.0,0.0,1.278409090909091,4.403409090909091,3.835227272727273,1.1363636363636365,7.386363636363637,6.534090909090909,3.5511363636363638,0.2840909090909091,0.0,1.5625,0.0,1.1363636363636365,1.5625,0.0,0.9943181818181818,7.2443181818181825,1.1363636363636365,6.9602272727272725,0.14204545454545456,0.9943181818181818,0.2840909090909091,0.14204545454545456,2.6988636363636362,0.0,2.272727272727273,5.681818181818182,3.4090909090909087,0.2840909090909091,0.8522727272727272,0.0,3.6931818181818183,0.7102272727272727,2.556818181818182,4.6875
Daventry,8.85478158205431,0.23612750885478156,0.0,0.5903187721369539,0.47225501770956313,0.0,0.0,0.0,0.11806375442739078,0.0,0.47225501770956313,0.0,1.8890200708382525,0.0,0.0,0.0,0.0,0.11806375442739078,0.23612750885478156,0.11806375442739078,0.23612750885478156,0.11806375442739078,0.0,0.47225501770956313,0.0,0.0,6.139315230224321,0.0,0.23612750885478156,4.368358913813459,3.3057851239669422,4.014167650531287,3.659976387249114,0.8264462809917356,4.6044864226682405,4.014167650531287,4.132231404958678,0.23612750885478156,0.0,2.125147579693034,0.0,1.062573789846517,1.2987012987012987,0.0,1.062573789846517,5.312868949232586,0.5903187721369539,9.681227863046045,0.23612750885478156,2.0070838252656436,0.23612750885478156,0.11806375442739078,4.014167650531287,0.11806375442739078,1.6528925619834711,4.4864226682408495,4.368358913813459,0.23612750885478156,0.47225501770956313,0.11806375442739078,4.014167650531287,0.47225501770956313,2.5974025974025974,4.250295159386068
Denbighshire,10.85383502170767,0.2894356005788712,0.0,0.2894356005788712,0.1447178002894356,0.0,0.0,0.0,0.0,0.0,0.723589001447178,0.0,1.0130246020260492,0.0,0.0,0.2894356005788712,0.0,0.1447178002894356,0.1447178002894356,0.0,0.0,0.2894356005788712,0.0,0.2894356005788712,0.1447178002894356,0.0,0.2894356005788712,0.0,0.723589001447178,15.77424023154848,3.907380607814761,4.052098408104197,3.039073806078148,0.723589001447178,3.4732272069464547,8.972503617945007,2.6049204052098407,0.1447178002894356,0.0,1.447178002894356,0.1447178002894356,0.8683068017366137,0.5788712011577424,0.0,1.1577424023154848,5.209840810419681,0.43415340086830684,3.183791606367583,1.5918958031837915,1.1577424023154848,0.1447178002894356,0.1447178002894356,2.460202604920405,0.0,3.61794500723589,9.84081041968162,2.460202604920405,0.1447178002894356,0.1447178002894356,0.2894356005788712,2.3154848046309695,0.5788712011577424,1.881331403762663,1.881331403762663
Derby,10.601503759398497,0.2255639097744361,0.0,0.15037593984962408,0.07518796992481204,0.07518796992481204,0.0,0.0,0.0,0.07518796992481204,0.6015037593984963,0.0,1.6541353383458646,0.0,0.0,0.0,0.07518796992481204,0.5263157894736842,0.30075187969924816,0.15037593984962408,0.0,0.30075187969924816,0.07518796992481204,0.5263157894736842,0.0,0.0,0.2255639097744361,0.15037593984962408,0.07518796992481204,0.07518796992481204,0.9774436090225564,4.511278195488721,4.285714285714286,1.0526315789473684,5.639097744360902,8.796992481203008,4.8120300751879705,0.2255639097744361,0.0,2.2556390977443606,0.0,1.5789473684210527,1.7293233082706767,0.0,1.4285714285714286,7.142857142857142,0.9774436090225564,5.7894736842105265,0.4511278195488722,1.1278195488721803,0.37593984962406013,0.2255639097744361,3.4586466165413534,0.9774436090225564,2.781954887218045,8.195488721804512,4.661654135338346,0.30075187969924816,0.30075187969924816,0.2255639097744361,2.706766917293233,0.4511278195488722,2.781954887218045,3.8345864661654137
Derbyshire Dales,8.16326530612245,0.11337868480725624,0.0,0.11337868480725624,0.11337868480725624,0.0,0.0,0.0,0.0,0.0,0.6802721088435374,0.0,1.473922902494331,0.0,0.0,0.11337868480725624,0.0,0.22675736961451248,0.22675736961451248,0.0,0.0,0.11337868480725624,0.0,0.6802721088435374,0.11337868480725624,0.0,6.6893424036281175,0.0,0.22675736961451248,12.925170068027212,2.8344671201814062,3.1746031746031744,2.380952380952381,0.5668934240362812,3.6281179138321997,8.049886621315192,3.5147392290249435,0.22675736961451248,0.22675736961451248,1.473922902494331,0.11337868480725624,0.7936507936507936,0.9070294784580499,0.0,1.0204081632653061,3.061224489795918,0.3401360544217687,6.575963718820861,1.473922902494331,1.473922902494331,0.3401360544217687,0.22675736961451248,4.648526077097506,0.11337868480725624,1.3605442176870748,7.482993197278912,3.4013605442176873,0.22675736961451248,0.22675736961451248,0.11337868480725624,3.5147392290249435,0.3401360544217687,1.7006802721088436,2.494331065759637
Derry,13.480885311871226,0.0,0.0,0.0,0.0,0.4024144869215292,0.0,0.0,0.2012072434607646,0.0,1.0060362173038229,0.0,0.8048289738430584,0.0,0.0,0.0,0.0,0.4024144869215292,0.2012072434607646,0.0,0.0,0.2012072434607646,0.0,0.2012072434607646,0.2012072434607646,0.0,0.6036217303822937,0.0,0.0,13.279678068410464,2.61569416498994,4.0241448692152915,0.6036217303822937,0.4024144869215292,2.2132796780684103,10.261569416498995,2.2132796780684103,0.4024144869215292,0.2012072434607646,1.0060362173038229,0.2012072434607646,1.2072434607645874,1.4084507042253522,0.0,3.8229376257545273,5.8350100603621735,0.4024144869215292,2.2132796780684103,0.4024144869215292,1.6096579476861168,0.0,0.2012072434607646,3.8229376257545273,0.0,4.627766599597585,10.46277665995976,1.6096579476861168,0.0,0.4024144869215292,0.2012072434607646,1.8108651911468814,0.2012072434607646,2.0120724346076457,2.61569416498994
Doncaster,12.617114303560276,0.06246096189881324,0.0,0.18738288569643974,0.24984384759525297,0.0,0.06246096189881324,0.06246096189881324,0.0,0.06246096189881324,0.6870705808869456,0.0,1.5615240474703311,0.0,0.0,0.18738288569643974,0.06246096189881324,0.49968769519050593,0.3747657713928795,0.06246096189881324,0.0,0.24984384759525297,0.06246096189881324,0.49968769519050593,0.06246096189881324,0.0,2.6858213616489697,0.18738288569643974,0.06246096189881324,1.1867582760774515,2.061211742660837,5.246720799500312,9.119300437226734,0.8744534665833853,2.2485946283572766,8.182386008744533,3.2479700187382887,0.24984384759525297,0.0,1.811367895065584,0.06246096189881324,0.9993753903810119,1.4366021236727045,0.0,0.9369144284821986,5.371642723297939,0.749531542785759,4.059962523422861,0.3123048094940662,1.1242973141786383,0.24984384759525297,0.0,2.998126171143036,0.18738288569643974,2.12367270455965,8.994378513429107,3.0605871330418486,0.3747657713928795,0.3123048094940662,0.18738288569643974,5.184259837601499,0.749531542785759,2.4984384759525295,3.2479700187382887
Dover,12.62135922330097,0.16181229773462785,0.0,0.3236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.48543689320388345,0.0,1.4563106796116505,0.0,0.0,0.0,0.0,0.48543689320388345,0.16181229773462785,0.16181229773462785,0.16181229773462785,0.0,0.0,0.16181229773462785,0.0,0.0,3.8834951456310676,0.16181229773462785,0.0,1.9417475728155338,1.9417475728155338,4.368932038834951,3.074433656957929,0.48543689320388345,3.2362459546925564,8.25242718446602,4.53074433656958,0.8090614886731391,0.0,2.26537216828479,0.0,1.132686084142395,1.132686084142395,0.3236245954692557,1.132686084142395,5.825242718446602,0.6472491909385114,6.148867313915858,1.2944983818770228,1.6181229773462782,0.48543689320388345,0.8090614886731391,2.4271844660194173,0.0,3.3980582524271843,9.223300970873787,2.750809061488673,0.16181229773462785,1.779935275080906,0.3236245954692557,2.750809061488673,0.48543689320388345,1.132686084142395,3.8834951456310676
Down,16.054158607350097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671179883945842,0.0,1.3539651837524178,0.0,0.0,0.0,0.0,0.19342359767891684,0.19342359767891684,0.0,0.0,0.0,0.19342359767891684,0.19342359767891684,0.0,0.0,1.3539651837524178,1.160541586073501,0.0,27.852998065764023,3.0947775628626695,3.2882011605415857,0.3868471953578337,0.19342359767891684,1.5473887814313347,7.7369439071566735,1.5473887814313347,0.19342359767891684,0.0,0.9671179883945842,0.19342359767891684,0.7736943907156674,0.7736943907156674,0.0,1.7408123791102514,3.0947775628626695,0.19342359767891684,1.5473887814313347,1.160541586073501,1.160541586073501,0.0,0.0,2.127659574468085,0.0,2.7079303675048356,9.671179883945841,1.3539651837524178,0.0,0.0,0.19342359767891684,0.9671179883945842,0.3868471953578337,1.160541586073501,2.321083172147002
Dudley,13.783635365183965,0.21965952773201539,0.0,0.21965952773201539,0.2745744096650192,0.054914881933003847,0.16474464579901155,0.0,0.0,0.054914881933003847,1.4827018121911038,0.0,4.2833607907743,0.10982976386600769,0.0,1.098297638660077,0.0,0.7138934651290499,0.4942339373970346,0.2745744096650192,0.0,0.3294892915980231,0.0,0.7688083470620538,0.0,0.0,0.10982976386600769,0.0,0.0,0.054914881933003847,1.098297638660077,5.436573311367381,3.514552443712246,0.8237232289950577,3.9538714991762767,7.0840197693574956,3.4047226798462384,0.16474464579901155,0.0,1.5925315760571115,0.054914881933003847,1.098297638660077,1.1532125205930808,0.0,1.1532125205930808,7.358594179022515,0.6589785831960462,4.503020318506315,0.21965952773201539,0.6040637012630422,0.16474464579901155,0.054914881933003847,2.6908292147171884,0.054914881933003847,2.471169686985173,8.40197693574959,3.459637561779242,0.3844041735310269,0.3294892915980231,0.21965952773201539,3.2399780340472266,0.8237232289950577,4.612850082372323,4.72267984623833
Dumfries and Galloway,9.405144694533762,0.08038585209003216,0.0,0.0,0.08038585209003216,0.0,0.0,0.1607717041800643,0.0,0.0,0.8038585209003215,0.0,1.4469453376205788,0.0,0.0,0.0,0.0,0.2411575562700965,0.08038585209003216,0.08038585209003216,0.0,0.08038585209003216,0.0,0.1607717041800643,0.0,0.0,1.2057877813504823,1.045016077170418,2.009646302250804,29.421221864951768,4.421221864951769,3.135048231511254,2.090032154340836,0.5627009646302251,1.2057877813504823,7.154340836012862,2.2508038585209005,0.08038585209003216,0.1607717041800643,0.7234726688102894,0.3215434083601286,0.40192926045016075,0.482315112540193,0.0,0.8842443729903537,3.617363344051447,0.1607717041800643,1.6881028938906755,3.054662379421222,0.6430868167202572,0.1607717041800643,0.08038585209003216,1.6881028938906755,0.0,2.2508038585209005,7.717041800643088,2.090032154340836,0.08038585209003216,0.1607717041800643,0.08038585209003216,2.652733118971061,0.40192926045016075,1.3665594855305467,1.929260450160772
Dundee City,10.372771474878444,0.3241491085899514,0.0,0.0,0.1620745542949757,0.0,0.0,0.0,0.0,0.0,0.48622366288492713,0.0,2.2690437601296596,0.0,0.0,0.0,0.1620745542949757,0.6482982171799028,0.0,0.0,0.0,0.0,0.0,0.48622366288492713,0.0,0.0,0.1620745542949757,0.1620745542949757,0.1620745542949757,0.1620745542949757,1.6207455429497568,4.376012965964344,2.4311183144246353,1.1345218800648298,3.889789303079417,11.507293354943274,3.727714748784441,0.48622366288492713,0.1620745542949757,1.4586709886547813,0.0,1.2965964343598055,1.9448946515397085,0.0,1.9448946515397085,5.6726094003241485,0.6482982171799028,3.565640194489465,0.6482982171799028,1.6207455429497568,0.48622366288492713,0.48622366288492713,5.024311183144246,0.0,3.2414910858995136,13.12803889789303,5.348460291734198,0.3241491085899514,0.1620745542949757,0.3241491085899514,0.9724473257698543,0.48622366288492713,2.2690437601296596,4.051863857374392
Dungannon,11.981566820276496,0.0,0.0,0.4608294930875576,0.15360983102918588,0.0,0.15360983102918588,0.6144393241167435,0.0,0.0,1.3824884792626728,0.0,4.147465437788019,0.0,0.0,0.0,0.0,0.30721966205837176,0.30721966205837176,0.0,0.0,0.15360983102918588,0.0,0.15360983102918588,0.6144393241167435,0.0,1.3824884792626728,0.15360983102918588,0.0,37.01996927803379,2.9185867895545314,4.147465437788019,0.4608294930875576,0.30721966205837176,0.7680491551459293,4.45468509984639,1.0752688172043012,0.15360983102918588,0.0,0.4608294930875576,0.15360983102918588,0.4608294930875576,0.7680491551459293,0.0,1.228878648233487,2.1505376344086025,0.15360983102918588,0.7680491551459293,0.15360983102918588,0.6144393241167435,0.15360983102918588,0.0,2.1505376344086025,0.0,1.6897081413210446,6.605222734254992,1.3824884792626728,0.15360983102918588,0.0,0.15360983102918588,3.225806451612903,0.15360983102918588,1.6897081413210446,2.457757296466974
